descripcion,edad_recomendada,etiquetas_ia,execution_time,fecha,fuente,id,indicador_violencia,is_processed,model_name,nivel_riesgo,rating,sentimiento,titulo,url
"Mientras que una familiar la acusó de estafar a su tío, desde la iglesia evangélica en que participaba denunciaron que se quedó con la propiedad de un templo.",+18,"denuncias, funcionaria judicial, prostitución, estafa, iglesia evangélica",1.71,2025-04-17 23:36:26,Araucanía Diario,45,no,True,OPENAI,alto,4.3,negativo,Aparecen más denuncias contra funcionaria judicial acusada de prostitución,https://araucaniadiario.cl/default/listar_contenido?p=4
"La situación golpeará fuertemente al Municipio, pero un decreto firmado por el Presidente Boric les permitirá cerrar anticipadamente, sin pagar la ""multa"" de $14.131 millones que corresponde.",todo público,"casino, municipio, decreto, finanzas, retirada",1.66,2025-04-17 23:36:26,Araucanía Diario,46,no,True,OPENAI,medio,4.2,negativo,"Casino Enjoy se retira de Pucón sin tener que pagar ""garantía""",https://araucaniadiario.cl/default/listar_contenido?p=4
"La mujer trabaja en un juzgado de familia de La Araucanía y también fue acusada de estafar adultos mayores junto a su pareja, con quien publicaría material pornográfico.",+18,"funcionaria judicial, prostitución, estafa, La Araucanía, material pornográfico",1.66,2025-04-17 23:36:26,Araucanía Diario,47,no,True,OPENAI,alto,4.5,negativo,Suspenden a funcionaria judicial denunciada de ejercer la prostitución,https://araucaniadiario.cl/default/listar_contenido?p=4
"La exitosa iniciativa busca difundir la cultura del autocuidado, las terapias complementarias y los estilos de vida saludables, para que se complementen con la medicina convencional.",todo público,"salud holística, autocuidado, terapias complementarias, adultos mayores, Lonquimay",1.46,2025-04-17 23:36:26,Araucanía Diario,48,no,True,OPENAI,bajo,4.5,positivo,Novedoso programa de Salud Holística del GORE ayuda a los adultos mayores de Lonquimay,https://araucaniadiario.cl/default/listar_contenido?p=4
La Fiscalía Judicial se encuentra investigando los hechos denunciados e informados en exclusiva por AraucaniaDiario. La mujer trabaja en un tribunal de la región y junto a su pareja además habrían estafado a adultos mayores.,+18,"investigación, prostitución, estafa, juzgado, adultos mayores",1.38,2025-04-17 23:36:26,Araucanía Diario,49,no,True,OPENAI,alto,4.5,negativo,Corte de Apelaciones abre investigación por funcionaria de un juzgado que ejercería la prostitución,https://araucaniadiario.cl/default/listar_contenido?p=5
"La mujer y su pareja difundían fotografías y videos íntimos, incluso manteniendo relaciones sexuales, material distribuido a través de X (Twitter) y de Arsmate. Se les denunció además de estafar adultos mayores.",+18,"denuncia, prostitución, fraude, adultos mayores, redes sociales",30.47,2025-04-17 23:36:26,Araucanía Diario,50,no,True,OPENAI,alto,4.5,negativo,Denuncian a funcionaria judicial de ejercer la prostitución,https://araucaniadiario.cl/default/listar_contenido?p=5
Sigrid Alegría se sumó a la petición. “Necesito pedir un favor para una amiga con la…,todo público,"donación de sangre, salud, hospital, actores, ayuda",1.39,2025-04-17 23:36:26,El Periódico,51,no,True,OPENAI,medio,4.0,neutro,Actores piden donantes de sangre para reconocida actriz internada en la UCI del Hospital Hernán Henríquez de Temuco,https://www.elperiodico.cl/category/temuco/page/1
"Esta alianza busca reducir las brechas educacionales, ampliar la cobertura y mejorar el acceso a oportunidades…",todo público,"educación, alianza, oportunidades, universidad",1.58,2025-04-17 23:36:26,El Periódico,52,no,True,OPENAI,bajo,4.5,positivo,Preu Araucanía firma inédito convenio con Universidad Santo Tomás de Temuco,https://www.elperiodico.cl/category/temuco/page/1
"Pese a los esfuerzos y planes de erradicación impulsados por la Organización Mundial de la Salud,…",todo público,"salud, tuberculosis, prevención, alerta",1.32,2025-04-17 23:36:26,El Periódico,53,no,True,OPENAI,medio,3.5,neutro,Hospital Hernán Henríquez de Temuco detectó 24 casos de tuberculosis en 2024 y llama a estar atentos a los síntomas,https://www.elperiodico.cl/category/temuco/page/1
El proceso se realizará este sábado 12 de abril e incluye cupos tanto para niñas y…,todo público,"Teatro, Audiciones, Orquesta Juvenil, Cultura",1.54,2025-04-17 23:36:26,El Periódico,54,no,True,OPENAI,bajo,4.3,positivo,El Teatro Municipal de Temuco abre audiciones para su Orquesta Infantil Juvenil y su Semillero,https://www.elperiodico.cl/category/temuco/page/1
"La actividad fue encabezada por Álvaro Chávez, profesional de la Unidad de Calidad del Aire del…",todo público,"educación ambiental, calidad del aire, descontaminación, estudiantes, Temuco",1.65,2025-04-17 23:36:26,El Periódico,55,no,True,OPENAI,bajo,4.0,positivo,Programa Vigilantes Ambientales: Estudiantes de Universidad Santo Tomás Temuco se actualizan en calidad del aire y Plan de Descontaminación Atmosférica,https://www.elperiodico.cl/category/temuco/page/1
"La jornada se enmarcó en la conmemoración del Día de la Terapia Ocupacional en Chile, siendo…",todo público,"salud, educación, terapia ocupacional, párkinson, concienciación",1.73,2025-04-17 23:36:26,El Periódico,56,no,True,OPENAI,bajo,4.2,positivo,Estudiantes de UST Temuco vivieron jornada junto a persona diagnosticada con párkinson a los 35 años y autor de “Cuando pase el temblor”,https://www.elperiodico.cl/category/temuco/page/1
"A lo largo de sus 137 años, el liceo ha transitado por diversas etapas, pasando de…",todo público,"educación, aniversario, liceo, historia",1.67,2025-04-17 23:36:26,El Periódico,57,no,True,OPENAI,bajo,4.5,positivo,El Liceo Pablo Neruda de Temuco celebra 137 años de historia y compromiso con la educación pública,https://www.elperiodico.cl/category/temuco/page/1
Desde el municipio se dijo que actualmente se preparan los antecedentes técnicos para el ingreso del…,todo público,"construcción, licenciación, centro de esterilización, mascotas, Temuco",1.72,2025-04-17 23:36:26,El Periódico,58,no,True,OPENAI,bajo,3.5,neutro,A fines de este mes ingresará a licitación construcción de nuevo centro de esterilización de mascotas en Fundo El Carmen en Temuco,https://www.elperiodico.cl/category/temuco/page/1
Se trató de la conferencia de la Asociación Europea de Tratamiento de Heridas en Barcelona. La…,todo público,"investigación, cicatrización, miel de ulmo, congreso internacional, heridas",1.64,2025-04-17 23:36:26,El Periódico,59,no,True,OPENAI,bajo,4.2,positivo,Académica de la Universidad Santo Tomás Temuco presentó investigación sobre cicatrización con miel de ulmo en congreso internacional de heridas,https://www.elperiodico.cl/category/temuco/page/1
"Con la cancelación unilateral de dos espectáculos -primero el del comediante Don Carter, programado para el…",todo público,"cancelación, espectáculos, crítica, censura, controversia",1.37,2025-04-17 23:36:26,El Periódico,60,no,True,OPENAI,medio,3.5,negativo,Inquisición del Siglo XXI: Temuco retrocede bajo el yugo del gran canciller de la UCT y ahora cancela show de Paloma Salas,https://www.elperiodico.cl/category/temuco/page/1
"Este último tiempo han surgido prácticas como la adulteración de kilometraje, especialmente en ciudades como Temuco,…",todo público,"auto usado, historial del vehículo, adulteración de kilometraje, Temuco",1.71,2025-04-17 23:36:26,El Periódico,61,no,True,OPENAI,medio,3.5,neutro,Antes de comprar un auto usado en Temuco: Recomiendan verificar el historial del vehículo,https://www.elperiodico.cl/category/temuco/page/2
"El primer concierto de la Temporada 2025 traerá el virtuosismo del Concierto para piano de Brahms,…",todo público,"concierto, música clásica, Svetlana Kotova, Brahms, Orquesta Filarmónica de Temuco",1.41,2025-04-17 23:36:26,El Periódico,62,no,True,OPENAI,bajo,4.5,positivo,Concierto ‘Ecos Románticos’: Temporada 2025 de la Orquesta Filarmónica de Temuco inicia con la pianista Svetlana Kotova como solista invitada,https://www.elperiodico.cl/category/temuco/page/2
"Todas y todos quienes sean mayores de 18 años podrán participar del remate, cuyos lotes incluyen…",todo público,"remate, vehículos, Temuco, participación",1.66,2025-04-17 23:36:26,El Periódico,63,no,True,OPENAI,bajo,3.5,neutro,Todos pueden participar: Tía Rica rematará más de 10 vehículos en Temuco,https://www.elperiodico.cl/category/temuco/page/2
"En esta entrevista, el doctor Castellanos nos comparte su visión sobre la importancia de la educación…",todo público,"salud mental, decisiones financieras, educación",1.64,2025-04-17 23:36:26,El Periódico,64,no,True,OPENAI,medio,3.5,neutro,Las decisiones financieras pueden afectar seriamente la salud mental,https://www.elperiodico.cl/category/temuco/page/2
"Se informó que gracias a la activación de esta tecnología, los tiempos de traslado se disminuyeron…",todo público,"tecnología, transporte, emergencias, eficiencia, bomberos",1.42,2025-04-17 23:36:26,El Periódico,65,no,True,OPENAI,bajo,4.5,positivo,Realizan positivo balance de Sistema de Onda Verde en semáforos para el desplazamiento rápido de bomberos de Temuco,https://www.elperiodico.cl/category/temuco/page/2
"El segundo “Encuentro Ko, Fluir en la Danza” invita a compañías, academias y elencos a postular…",todo público,"Danza, Convocatoria, Cultura, Evento",1.58,2025-04-17 23:36:26,El Periódico,66,no,True,OPENAI,bajo,4.5,positivo,Temuco abre convocatoria para celebrar el Mes de la Danza,https://www.elperiodico.cl/category/temuco/page/2
"El proceso de certificación, liderado por el Grupo Pancco y respaldado por la Agrupación de Crohn…",todo público,"salud, certificación, enfermedades inflamatorias, centro de excelencia, Chile",1.45,2025-04-17 23:36:26,El Periódico,67,no,True,OPENAI,bajo,4.5,positivo,Hospital Regional de Temuco fue acreditado como el primer centro de excelencia en enfermedades inflamatorias del sistema público de Salud en Chile,https://www.elperiodico.cl/category/temuco/page/2
"Las acusaciones contra Bastías Ñanco, relacionadas con abusos sexuales a menores, se remontan al menos a…",+18,"expulsión, sacerdocio, abuso sexual, menores, Temuco",1.54,2025-04-17 23:36:26,El Periódico,68,sí,True,OPENAI,alto,4.8,negativo,Expulsan del sacerdocio a José Vicente Bastías Ñanco por delitos graves en Temuco,https://www.elperiodico.cl/category/temuco/page/2
"Por primera vez en Chile, un teatro regional incorpora un musical de talla mundial a su…",todo público,"teatro, musical, evento, Cats",1.26,2025-04-17 23:36:26,El Periódico,69,no,True,OPENAI,bajo,4.5,positivo,"Todo un éxito fue la presentación de “Cats, el Musical”, en el Teatro Municipal de Temuco",https://www.elperiodico.cl/category/temuco/page/2
La especie chilena está catalogada como beneficiosa para la mantención de los bosques templados y es…,todo público,"rescate, fauna, medio ambiente, conservación",2,2025-04-17 23:36:26,El Periódico,70,no,True,OPENAI,bajo,4.5,positivo,Rescatan a monito del monte y lo liberan en el Cerro Ñielol,https://www.elperiodico.cl/category/temuco/page/2
"Este espacio, impulsado por la institución, busca fomentar la creatividad, la reflexión artística y el desarrollo…",todo público,"arte, exposición, técnica, carboncillo",1.82,2025-04-17 23:36:26,El Periódico,71,no,True,OPENAI,bajo,4.5,positivo,Santo Tomás en el Arte: la artista Paulina San Martín presenta “Paisajes de la Memoria” con técnica de carboncillo en Santo Tomás Temuco,https://www.elperiodico.cl/category/temuco/page/3
La oportunidad de presenciar una producción de esta envergadura en Temuco es un hito cultural que…,todo público,"CATS, musical, cultura, Temuco, producción",1.46,2025-04-17 23:36:26,El Periódico,72,no,True,OPENAI,bajo,4.8,positivo,Últimas entradas para CATS: el musical que trae a Temuco una producción de talla mundial,https://www.elperiodico.cl/category/temuco/page/3
"Este 2025, Santo Tomás ha recibido con entusiasmo a 2 mil 200 nuevos estudiantes, quienes se…",todo público,"evento estudiantil, bienvenida, educación, fiesta, Santo Tomás Temuco",1.46,2025-04-17 23:36:26,El Periódico,73,no,True,OPENAI,bajo,4.5,positivo,Bienvenida Tomasina: estudiantes nuevos y antiguos disfrutaron de fiesta en el Gimnasio de Santo Tomás Temuco,https://www.elperiodico.cl/category/temuco/page/3
"El downhill es una competencia de ciclismo de montaña o descenso, en la que los participantes…",todo público,"Temuco, Campeonato Panamericano, Downhill, ciclismo de montaña, deporte",2.15,2025-04-17 23:36:26,El Periódico,74,no,True,OPENAI,medio,4.0,positivo,En Temuco se realizó el lanzamiento del próximo Campeonato Panamericano de Downhill 2025,https://www.elperiodico.cl/category/temuco/page/3
"Este programa de conciertos se extenderá a diversos establecimientos de la Región, incluyendo escuelas, liceos y…",todo público,"música, educación, cultura",1.34,2025-04-17 23:36:26,El Periódico,75,no,True,OPENAI,bajo,4.5,positivo,La Orquesta Filarmónica de Temuco inicia su Ciclo de Conciertos Educacionales 2025 en la Escuela Llaima,https://www.elperiodico.cl/category/temuco/page/3
"Los interesados en formar parte del Coro Infantil, Coro Adulto, Bafote y Bafotito pueden presentarse a…",todo público,"Teatro, Audiciones, Elencos, Arte, Música",1.37,2025-04-17 23:36:26,El Periódico,76,no,True,OPENAI,bajo,4.5,positivo,Teatro Municipal de Temuco abre audiciones para sus elencos estables,https://www.elperiodico.cl/category/temuco/page/3
"Su propósito es brindar herramientas y espacios a personas cuidadoras no remuneradas de niños, niñas, adolescentes…",todo público,"centro comunitario, cuidados, protección, Temuco, Chivilcán",2.25,2025-04-17 23:36:26,El Periódico,77,no,True,OPENAI,bajo,4.5,positivo,Inauguran Centro Comunitario de Cuidados y Protección en el sector Chivilcán de Temuco,https://www.elperiodico.cl/category/temuco/page/3
"En la instancia, se reunió la carrera de Enfermería, Terapia Ocupacional, Tecnología Médica, Kinesiología y Nutrición…",todo público,"educación, salud, universidad, inducción, internados",1.76,2025-04-17 23:36:26,El Periódico,78,no,True,OPENAI,bajo,4.2,positivo,Facultad de Salud UST Temuco realiza Jornada de Inducción a los Internados Profesionales 2025,https://www.elperiodico.cl/category/temuco/page/3
"La seremi de Transportes invitó a la comunidad a utilizar la aplicación “Red Regional de Movilidad”,…",todo público,"transporte público, tecnología, movilidad urbana, Temuco",1.43,2025-04-17 23:36:26,El Periódico,79,no,True,OPENAI,bajo,4.2,positivo,"Autoridades señalan que frecuencias, horarios y recorridos de microbuses en Temuco son monitoreados por GPS",https://www.elperiodico.cl/category/temuco/page/3
Se trata de un moderno edificio que desde el mes de enero se encuentra operativo y…,todo público,"inauguración, edificio moderno, Defensoría Regional, Temuco, La Araucanía",1.6,2025-04-17 23:36:26,El Periódico,80,no,True,OPENAI,bajo,4.0,positivo,Defensoría Regional de La Araucanía inaugura en Temuco su nuevo edificio,https://www.elperiodico.cl/category/temuco/page/3
La alumna demuestra que nunca es tarde para aprender. Su historia inspira a otros a seguir…,todo público,"educación, inspiración, superación personal",1.36,2025-04-17 23:36:26,El Periódico,81,no,True,OPENAI,bajo,4.5,positivo,"Con 73 años, Julia Reyes cumple su sueño de estudiar Servicio Social en Santo Tomás Temuco",https://www.elperiodico.cl/category/temuco/page/4
"Autoridad dijo que “este año vamos a identificar el lugar donde construiremos la nueva Cárcel, y…",todo público,"cárcel, construcción, Temuco, justicia",1.38,2025-04-17 23:36:26,El Periódico,82,moderado,True,OPENAI,medio,3.5,neutro,Ministro de Justicia confirma que este año se definirá terreno para nueva Cárcel para Temuco y estaría en construcción en 2031,https://www.elperiodico.cl/category/temuco/page/4
El espectáculo ha cautivado a más de 50 mil espectadores en Chile y se presentará el…,todo público,"Cats, musical, Teatro, Temuco, gira nacional",1.57,2025-04-17 23:36:26,El Periódico,83,no,True,OPENAI,bajo,4.5,positivo,“Cats” El Musical llegará a Temuco tras su exitosa gira nacional,https://www.elperiodico.cl/category/temuco/page/4
"La actividad reunió a directores, jefes y coordinadores de carreras, además de representantes de las direcciones…",todo público,"educación, claustro académico, CFT-IP Santo Tomás, Temuco",1.56,2025-04-17 23:36:26,El Periódico,84,no,True,OPENAI,bajo,3.5,positivo,Directores y coordinadores del CFT-IP Santo Tomás Temuco participaron en la 3ra. versión del Claustro Académico,https://www.elperiodico.cl/category/temuco/page/4
La invitación sigue abierta para que todas y todos sean parte de estas últimas jornadas en…,todo público,"cultura, eventos, Temuco, entretenimiento",1.35,2025-04-17 23:36:26,El Periódico,85,no,True,OPENAI,bajo,4.0,positivo,En Temuco: Marzo cierra los “Domingos Culturales” del Cerro Ñielol con sus últimas tres presentaciones,https://www.elperiodico.cl/category/temuco/page/4
"Las jornadas estuvieron marcadas por las palabras y bienvenida de la rectora de Santo Tomás Temuco,…",todo público,"educación, universidad, estudiantes, bienvenida",1.48,2025-04-17 23:36:26,El Periódico,86,no,True,OPENAI,bajo,4.5,positivo,Más de 2 mil 500 estudiantes nuevos se unieron a Santo Tomás Temuco este 2025,https://www.elperiodico.cl/category/temuco/page/4
El operativo permitió verificar el cumplimiento de normativas sanitarias y de seguridad en establecimientos gastronómicos del…,todo público,"fiscalización, restaurantes, salud pública, normativas",1.35,2025-04-17 23:36:26,El Periódico,87,no,True,OPENAI,medio,3.5,neutro,Realizan fiscalización en restaurantes de Avenida Balmaceda en Temuco que deja tres sumarios sanitarios,https://www.elperiodico.cl/category/temuco/page/4
"La comunidad pudo disfrutar de una jornada única, donde se presenció el proceso creativo de diversos…",todo público,"arte, comunidad, evento, creatividad",1.51,2025-04-17 23:36:26,El Periódico,88,no,True,OPENAI,bajo,3.8,positivo,Pintura In Situ: Aficionados y artistas dieron vida al arte en la Plaza Aníbal Pinto de Temuco,https://www.elperiodico.cl/category/temuco/page/4
"Desde temprano, cientos de niños y niñas, acompañados por sus padres, comenzaron a llegar al recinto…",todo público,"espectáculo infantil, familia, evento cultural",1.22,2025-04-17 23:36:26,El Periódico,89,no,True,OPENAI,bajo,4.5,positivo,Más de 9 mil niños y niñas de Temuco disfrutaron del espectáculo de “Mi perro Chocolo” y Cantando aprendo a hablar”,https://www.elperiodico.cl/category/temuco/page/4
Las familias de Temuco llegaron hasta la Cancha 2 del Estadio para disfrutar de una fiesta…,todo público,"evento masivo, aniversario, familias, Temuco",3.09,2025-04-17 23:36:26,El Periódico,90,no,True,OPENAI,bajo,4.5,positivo,15 mil personas llegaron hasta el Parque Estadio para presenciar el Show Aniversario de Temuco,https://www.elperiodico.cl/category/temuco/page/4
"A diferencia de la cirugía convencional, que requiere una esternotomía con una gran incisión en el…",todo público,"salud, innovación médica, cirugía, procedimientos mínimamente invasivos",1.38,2025-04-17 23:36:26,El Periódico,91,no,True,OPENAI,bajo,4.5,positivo,En el Hospital Regional de Temuco realizaron por primera vez cirugía cardiaca mínimamente invasiva,https://www.elperiodico.cl/category/temuco/page/5
"Para recibir una entrada, las personas tendrán que hacer un aporte para Bomberos y brigadistas que…",todo público,"Show Aniversario, Temuco, Bomberos, brigadistas",1.57,2025-04-17 23:36:26,El Periódico,92,no,True,OPENAI,bajo,3.5,positivo,Comienza la entrega de entradas para el Show Aniversario de Temuco,https://www.elperiodico.cl/category/temuco/page/5
Cientos de personas disfrutaron de dos jornadas de música en vivo en el Museo Nacional Ferroviario…,todo público,"música, festival, cultura, Temuco",1.28,2025-04-17 23:36:26,El Periódico,93,no,True,OPENAI,bajo,4.0,positivo,La Rata Bluesera cerró el Festival Jazz y Blues sobre Rieles en Temuco,https://www.elperiodico.cl/category/temuco/page/5
Más de 8 mil personas festejaron al ritmo de María José Quintanilla y otros artistas. Cerca…,todo público,"celebración, aniversario, evento masivo, Labranza, artistas",1.54,2025-04-17 23:36:26,El Periódico,94,no,True,OPENAI,bajo,4.5,positivo,"Labranza celebró su 116° aniversario, reuniendo miles de personas en su Complejo Deportivo",https://www.elperiodico.cl/category/temuco/page/5
"El pasaje para adultos en Temuco subirá a 710 y 920 pesos, mientras que en Villarrica…",todo público,"tarifas de transporte, alza de precios, Temuco, Villarrica",1.71,2025-04-17 23:36:26,El Periódico,95,no,True,OPENAI,bajo,3.5,negativo,Anuncian ahora que subirán las tarifas de las micros en Temuco y Villarrica,https://www.elperiodico.cl/category/temuco/page/5
"Por otro lado, la Avenida Alemania se transformará en un boulevard de entretenimiento con el regreso…",todo público,"deporte, cultura, entretenimiento, evento",1.31,2025-04-17 23:36:26,El Periódico,96,no,True,OPENAI,bajo,4.0,positivo,"Deporte, cultura, diversión habrá este fin de semana en Temuco y Labranza",https://www.elperiodico.cl/category/temuco/page/5
"A días de conmemorarse el Día Nacional Contra la Violencia en el Pololeo, las profesionales del…",+13,"violencia, pololeo, prevención",1.44,2025-04-17 23:36:26,El Periódico,97,sí,True,OPENAI,alto,4.5,negativo,Las señales a tener en cuenta para detectar la violencia en el pololeo,https://www.elperiodico.cl/category/temuco/page/5
La Galería Municipal de Arte invita a artistas y público en general a un encuentro único…,todo público,"arte, comunidad, evento, pintura, Temuco",1.43,2025-04-17 23:36:26,El Periódico,98,no,True,OPENAI,bajo,3.5,positivo,Invitan a artistas y público en general a participar en “Pintura In Situ” en la Plaza Aníbal Pinto de Temuco,https://www.elperiodico.cl/category/temuco/page/5
"Los asistentes pudieron adquirir flores, plantas de interior y exterior, cactus, suculentas y productos especializados en…",todo público,"expo, flores, Temuco, verano, 2025, plantas, cactus, suculentas",1.6,2025-04-17 23:36:26,El Periódico,99,no,True,OPENAI,bajo,3.5,positivo,Este fin de semana se realizó en Temuco la Expo Flores Verano 2025,https://www.elperiodico.cl/category/temuco/page/5
"Resultados fueron publicados en Revista Logos Ciencia & Tecnología de Colombia, donde participaron los docentes de…",todo público,"tecnoestrés, salud mental, desempeño docente",1.6,2025-04-17 23:36:26,El Periódico,100,no,True,OPENAI,medio,4.0,neutro,Investigación de Universidad Santo Tomás Temuco revela cómo el tecnoestrés afecta salud mental y desempeño docente,https://www.elperiodico.cl/category/temuco/page/5
